desc,where did the saying rule of thumb come from
desc,why does sound travel quicker through water than air
num,how much money does the sultan of brunei have
loc,what country would you visit to ski in the dolomites
num,what month s third weekend is the monterey jazz festival held on
desc,what is the global economy
hum,who built the first successful stern wheel steamboat
desc,what is a caul
hum,who was hitler s minister of propaganda
hum,who was the first doctor to successfully transplant a liver
desc,what does the theory of quantum leaps mean in simpler terms
desc,what is a bone marrow transplant
desc,what is the difference between a classical and an acoustic guitar
loc,what african capital is named for a u s president
enty,what is the name of a language spoken by the sioux
loc,what mediterranean island is home to the first club med
enty,what does an edentulous smile lack
enty,what is a fear of jealousy
loc,where can you find the venus flytrap
enty,what is the largest sculpture in the world
num,when was john d rockefeller born
loc,what building built in 18 contains 327 miles of book shelves
desc,what is home banking
enty,what william makepeace thackeray novel was made into a film by stanley kubrick
hum,who was the lawyer for randy steven craft
desc,how do hermit crabs reproduce
hum,who is reputed to be the greatest maker of violins
desc,how do you stop junk snail mail
hum,what future soviet dictator was training to be a priest when he got turned on to marxism
num,how long does james bond like his eggs boiled
loc,what u s city s skyline boasts the gateway arch
loc,where is belize located
enty,what s the common name for a japanese dwarf tree
enty,what did thomas paine write
hum,who sued the dannon yougurt company for using a character named ron raider for promotion
hum,who was the first jockey to ride two triple crown winners
enty,what lewis carroll book introduced humpty dumpty to the world
hum,who wrote brave new world
loc,what state does charles robb represent
desc,what is hydroelectricity
num,how many people are taller than 7 feet
hum,who wrote unsafe at any speed
num,how many islands make up antigua
desc,how does an abacus work
desc,what causes rust
enty,what is the fear of the computer called
enty,what is a technique popularly used to detect birth defects
loc,what u s state boasts stone mountain the world s largest mass of exposed granite
hum,what british commander surrendered to george washington at yorktown in 1781
desc,what according to the kinsey institute is the sexual preference of four percent of american males
hum,who created the world wide web www
enty,what is the procedure called for drilling a hole in your skull to acheive a higher consciousness
hum,what is the name of the president of garmat u s a
enty,what was the name of the television show starring karl madsen that had san francisco in the title
hum,who were leaders of the byzantine empire
hum,who was the first president to appoint a woman to head a cabinet
desc,what is splatterpunk
desc,what is the orgin of xoxoxox
hum,who built the first pyramid
loc,what southeast asian country has the wang river joining the ping river at tak
loc,what italian city of 155 were leonardo da vinci michaelangelo and machiavelli all working in
enty,what color tennis balls are used at wimbledon
enty,what is a 2 sided object called
hum,name a french fascist party
enty,name the french historical period during the reign of napoleon iii
enty,what movie has made the most money
desc,what is time
num,how many states have a lottery
loc,what is the name of the largest city in chile south america
enty,what are you caught in if a haboob blows up
num,what ratio of children of ages between two and eleven watch the simpsons
num,how many cities are there in utah
hum,what famous meat company went out of business because it became known that the underworld had been selling them kangaroo meat
num,how many visitors go to the vatican each year
num,what is the population of mexico
